batchNum,subjectID ,IBfamiliarity,age,ishihara,experimentName,path,browserName,browserInfo,displayWindowHeight,displayWindowWidth,displayScreenHeight,displayScreenWidth,totalTime,date,comments,prolificPID,studyID,sessionID
2,255,no,24,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,864,1536,864,1536,200872.735,1/5/21,,5d404bc74db54a0001fecb92,5ff3b8049bf07d9c7a88d11a,5ff3d2536079e19e0f55a540
2,256,no,38,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,904,1696,1120,1792,92139.61,1/5/21,,5d8c34d571fe8b00196fd24a,5ff3b8049bf07d9c7a88d11a,5ff3cfba6079e19f02e5a297
2,257,no,48,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,1080,1920,1080,1920,115096.485,1/5/21,,58ba380f4cdfd90001778021,5ff3b8049bf07d9c7a88d11a,5ff3cc1c2f5671565c4d35f2
2,258,no,37,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Firefox,84,148,1920,1080,1920,100920,1/5/21,,5fb2bfff81cd30924981bf7e,5ff3b8049bf07d9c7a88d11a,5ff3cd43341f429ed771e61a
2,259,no,40,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,853,1518,853,1517,230894.18,1/5/21,the lines flashed too fast,5e84c817507cd3066a527e5e,5ff3b8049bf07d9c7a88d11a,5ff3cf89520dd1a590caba38
2,260,yes,19,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,1024,1280,1024,1280,176757.78,1/5/21,"Honestly thought I saw something white, not colored.",5e8800d31afb2c4978501784,5ff3b8049bf07d9c7a88d11a,5ff3cfcce7fadba31e2c15f0
2,261,yes,33,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,768,1366,768,1366,104855.33,1/5/21,,5bc40862911b4600019dcb2d,5ff3b8049bf07d9c7a88d11a,5ff3cf97a53c57a42fa88599
2,262,yes,23,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,800,1280,800,1280,90523.3,1/5/21,,5d96eeed1998fb00177f6b71,5ff3b8049bf07d9c7a88d11a,5ff3cf23e5e631a2381ec402
2,263,yes,18,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,864,1536,864,1536,136803.24,1/5/21,,5f2733f1b5e071443065ad1a,5ff3b8049bf07d9c7a88d11a,5ff3cb1b2178d1a3de4ace7b
2,264,yes,19,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Firefox,84,147,1280,720,1280,56931,1/5/21,,5de6c931b28cf763d7fc0132,5ff3b8049bf07d9c7a88d11a,5ff3d2a0878eaaa42560dc72
2,265,yes,２３,４２,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Firefox,84,146,1536,864,1536,174016,1/5/21,,5f36be3e4f48410cbdc87ca9,5ff3b8049bf07d9c7a88d11a,5ff3cf5dc92b36a3a62bcc6b
2,266,yes,38,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,1050,1680,1050,1680,162609.59,1/5/21,,5865ecf6a7f6480001ed9791,5ff3b8049bf07d9c7a88d11a,5ff3d1c15312caa3279f75f0
